,created_at,display_text_range,favorite_count,id,lang,retweet_count,source,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,p1,p1_conf,p1_dog,DayofWeekCreate
1273,2016-03-14 00:49:23,83,2213,709179584944730112,en,763,Vine - Make a Scen,13,10,Sammy,None,None,None,None,,,,Monday
1274,2016-03-13 23:24:56,138,2236,709158332880297985,en,470,Twitter for iPhon,10,10,Rodney,None,None,None,None,Siberian_husky,0.212957,True,Sunday
1275,2016-03-13 15:43:18,140,5197,709042156699303936,en,1864,Twitter for iPhon,9,10,Klevin,None,None,None,None,hotdog,0.8265790000000001,False,Sunday
1276,2016-03-13 03:13:29,126,1941,708853462201716736,en,745,Vine - Make a Scen,8,10,Lucy,None,None,None,None,,,,Sunday
1277,2016-03-13 02:43:08,137,3226,708845821941387268,en,1015,Twitter for iPhon,9,10,None,None,None,pupper,None,schipperke,0.74564,True,Sunday
1278,2016-03-13 01:57:25,138,1860,708834316713893888,en,571,Twitter for iPhon,10,10,Malikai,None,None,None,None,Eskimo_dog,0.283945,True,Sunday
1279,2016-03-13 00:24:26,111,18036,708810915978854401,en,7848,Twitter for iPhon,10,10,Mister,None,None,None,None,golden_retriever,0.976139,True,Sunday
1280,2016-03-12 19:35:15,107,2997,708738143638450176,en,917,Twitter for iPhon,11,10,Coco,None,None,None,None,Pomeranian,0.933457,True,Saturday
1281,2016-03-12 17:47:45,75,2790,708711088997666817,en,834,Twitter for iPhon,11,10,Smokey,None,None,None,None,tennis_ball,0.912961,False,Saturday
1282,2016-03-12 02:28:06,118,2768,708479650088034305,en,765,Twitter for iPhon,13,10,Bear,None,None,None,None,Shih-Tzu,0.218479,True,Saturday
1283,2016-03-12 01:49:25,132,3357,708469915515297792,en,926,Twitter for iPhon,11,10,Bobble,None,None,None,None,Chihuahua,0.748163,True,Saturday
1284,2016-03-11 21:15:02,78,17516,708400866336894977,en,11330,Vine - Make a Scen,12,10,None,None,None,None,None,,,,Friday
1285,2016-03-11 18:18:36,137,3929,708356463048204288,en,1520,Twitter for iPhon,10,10,Oliver,None,None,None,None,pug,0.871283,True,Friday
1286,2016-03-11 17:50:48,107,2568,708349470027751425,en,831,Twitter for iPhon,11,10,River,None,None,None,None,muzzle,0.24389,False,Friday
1287,2016-03-11 04:35:39,118,4672,708149363256774660,en,1727,Twitter for iPhon,10,10,Jebberson,None,None,None,None,Cardigan,0.350993,True,Friday
1288,2016-03-11 03:22:23,140,3707,708130923141795840,en,943,Twitter for iPhon,11,10,None,None,None,None,None,French_bulldog,0.710354,True,Friday
1289,2016-03-11 02:36:57,99,2937,708119489313951744,en,1102,Twitter for iPhon,9,10,Cooper,None,None,None,None,Norwich_terrier,0.264483,True,Friday
1290,2016-03-11 01:56:49,133,2124,708109389455101952,en,610,Twitter for iPhon,10,10,Remington,None,None,None,None,Staffordshire_bullterrier,0.5161060000000001,True,Friday
1291,2016-03-10 20:26:26,129,4799,708026248782585858,en,2166,Twitter for iPhon,13,10,None,None,None,None,None,malinois,0.7864680000000001,True,Thursday
1292,2016-03-10 18:25:30,140,3385,707995814724026368,en,1273,Twitter for iPhon,12,10,Farfle,None,None,None,None,agama,0.172087,False,Thursday
1293,2016-03-10 17:35:20,139,52,707983188426153984,en,2,Twitter for iPhon,12,10,None,None,None,None,None,,,,Thursday
1294,2016-03-10 16:42:10,140,2941,707969809498152960,en,1097,Twitter for iPhon,11,10,Rufus,None,None,None,None,toy_poodle,0.908491,True,Thursday
1295,2016-03-10 03:55:45,140,3593,707776935007539200,en,1079,Twitter for iPhon,11,10,Sadie,None,None,None,None,miniature_pinscher,0.890426,True,Thursday
1296,2016-03-10 01:35:01,140,2718,707741517457260545,en,696,Twitter for iPhon,10,10,None,None,None,None,None,whippet,0.738371,True,Thursday
1297,2016-03-10 01:24:13,110,4495,707738799544082433,en,2785,Vine - Make a Scen,12,10,None,None,None,None,None,,,,Thursday
1298,2016-03-09 22:24:31,109,3765,707693576495472641,en,1133,Twitter for iPhon,7,10,Jiminus,None,None,None,None,bathtub,0.499525,False,Wednesday
1299,2016-03-09 18:10:30,130,2834,707629649552134146,en,997,Vine - Make a Scen,10,10,None,None,None,None,None,,,,Wednesday
1300,2016-03-09 16:56:11,121,18557,707610948723478529,en,7236,Twitter for iPhon,12,10,Harper,None,None,None,None,golden_retriever,0.383223,True,Wednesday
1301,2016-03-09 04:19:44,140,2499,707420581654872064,en,789,Twitter for iPhon,4,10,Keurig,None,None,None,None,ram,0.518215,False,Wednesday
1302,2016-03-09 03:45:22,128,2486,707411934438625280,en,673,Twitter for iPhon,11,10,None,None,None,pupper,None,Lakeland_terrier,0.7382770000000001,True,Wednesday
1303,2016-03-09 02:08:59,139,3835,707387676719185920,en,1490,Twitter for iPhon,10,10,Clarkus,None,None,None,None,Chihuahua,0.888468,True,Wednesday
1304,2016-03-09 01:26:57,140,3603,707377100785885184,en,1214,Twitter for iPhon,9,10,None,None,None,None,None,golden_retriever,0.637225,True,Wednesday
1305,2016-03-08 21:23:50,122,2698,707315916783140866,en,727,Twitter for iPhon,10,10,Finnegus,None,None,pupper,None,Bernese_mountain_dog,0.979235,True,Tuesday
1306,2016-03-08 20:09:54,139,3022,707297311098011648,en,903,Twitter for iPhon,10,10,Cassie,None,None,None,None,Blenheim_spaniel,0.370717,True,Tuesday
1307,2016-03-08 04:25:07,128,2796,707059547140169728,en,759,Twitter for iPhon,11,10,Cupcake,None,None,None,None,Samoyed,0.8973120000000001,True,Tuesday
1308,2016-03-08 03:00:15,117,2404,707038192327901184,en,900,Twitter for iPhon,10,10,Kathmandu,None,None,None,None,pug,0.642426,True,Tuesday
1309,2016-03-08 01:52:18,120,4433,707021089608753152,en,1540,Twitter for iPhon,12,10,Tucker,None,None,None,None,cocker_spaniel,0.559658,True,Tuesday
1310,2016-03-08 01:25:10,133,2502,707014260413456384,en,664,Twitter for iPhon,11,10,Ellie,None,None,None,None,Chihuahua,0.58378,True,Tuesday
1311,2016-03-07 18:09:06,120,15961,706904523814649856,en,8830,Vine - Make a Scen,13,10,None,None,None,None,None,,,,Monday
1312,2016-03-07 17:58:08,134,2264,706901761596989440,en,680,Twitter for iPhon,3,10,Elliot,None,None,None,None,wild_boar,0.859499,False,Monday
1313,2016-03-07 03:24:33,135,3627,706681918348251136,en,1103,Twitter for iPhon,12,10,Katie,None,None,None,None,toy_poodle,0.717584,True,Monday
1314,2016-03-07 00:57:27,140,2814,706644897839910912,en,1224,Twitter for iPhon,9,10,Shadow,None,None,None,None,space_heater,0.137871,False,Monday
1315,2016-03-06 21:31:22,102,2363,706593038911545345,en,718,Twitter for iPhon,10,10,None,None,None,None,None,four-poster,0.6964229999999999,False,Sunday
1316,2016-03-06 17:52:42,140,3778,706538006853918722,en,1580,Twitter for iPhon,11,10,Oliver,None,None,None,None,chow,0.541794,True,Sunday
1317,2016-03-06 16:27:23,126,3404,706516534877929472,en,1150,Twitter for iPhon,12,10,None,None,None,None,None,golden_retriever,0.7726850000000001,True,Sunday
1318,2016-03-06 05:11:12,90,3768,706346369204748288,en,1035,Twitter for iPhon,12,10,Koda,None,None,None,None,Tibetan_mastiff,0.956462,True,Sunday
1319,2016-03-06 02:46:44,107,23443,706310011488698368,en,9034,Twitter for iPhon,12,10,None,None,None,pupper,None,Pembroke,0.6981649999999999,True,Sunday
1320,2016-03-06 01:31:11,130,1861,706291001778950144,en,522,Twitter for iPhon,11,10,None,None,None,None,None,Border_terrier,0.587101,True,Sunday
1321,2016-03-05 23:51:49,139,2979,706265994973601792,en,1030,Twitter for iPhon,11,10,Kara,None,None,None,None,papillon,0.743715,True,Saturday
1322,2016-03-05 17:26:40,71,4291,706169069255446529,en,2511,Twitter for iPhon,12,10,None,None,None,None,None,,,,Saturday
1323,2016-03-05 17:16:20,133,5636,706166467411222528,en,1819,Twitter for iPhon,7,10,Dexter,None,None,None,None,Samoyed,0.430418,True,Saturday
1324,2016-03-05 16:24:01,120,1632,706153300320784384,en,437,Vine - Make a Scen,13,10,Layla,None,None,None,None,,,,Saturday
1325,2016-03-05 04:36:02,137,3397,705975130514706432,en,842,Twitter for iPhon,10,10,Adele,None,None,pupper,None,Staffordshire_bullterrier,0.5877640000000001,True,Saturday
1326,2016-03-05 04:17:02,139,3440,705970349788291072,en,1008,Twitter for iPhon,12,10,Lucy,None,None,None,None,golden_retriever,0.776346,True,Saturday
1327,2016-03-04 23:32:15,140,2597,705898680587526145,en,643,Twitter for iPhon,10,10,Max,None,None,None,None,collie,0.808276,True,Friday
1328,2016-03-04 16:06:36,68,2132,705786532653883392,en,596,Twitter for iPhon,11,10,None,None,None,pupper,None,web_site,0.550294,False,Friday
1329,2016-03-04 03:13:11,109,3475,705591895322394625,en,1308,Twitter for iPhon,11,10,None,None,None,None,None,basenji,0.877207,True,Friday
1330,2016-03-03 19:32:29,103,3231,705475953783398401,en,1045,Twitter for iPhon,12,10,Zara,None,None,None,None,golden_retriever,0.908784,True,Thursday
1331,2016-03-03 17:19:38,90,4877,705442520700944385,en,1859,Twitter for iPhon,12,10,Cooper,None,None,None,None,Great_Pyrenees,0.309106,True,Thursday
1332,2016-03-03 16:23:38,139,4188,705428427625635840,en,1931,Twitter for iPhon,11,10,Ambrose,None,None,pupper,None,Chihuahua,0.774792,True,Thursday
1333,2016-03-03 03:51:44,116,3290,705239209544720384,en,854,Twitter for iPhon,11,10,Jimothy,None,None,None,None,Chihuahua,0.15795,True,Thursday
1334,2016-03-03 02:49:06,64,2829,705223444686888960,en,900,Twitter for iPhon,9,10,Bode,None,None,None,None,Egyptian_cat,0.0905082,False,Thursday
1335,2016-03-02 18:48:16,94,2342,705102439679201280,en,585,Twitter for iPhon,10,10,Terrenth,None,None,None,None,collie,0.457672,True,Wednesday
1336,2016-03-02 16:23:36,135,2378,705066031337840642,en,683,Twitter for iPhon,12,10,Reese,None,None,None,None,Airedale,0.868658,True,Wednesday
1337,2016-03-02 03:30:25,53,4585,704871453724954624,en,1245,Twitter for iPhon,12,10,None,None,None,None,None,Norfolk_terrier,0.689504,True,Wednesday
1338,2016-03-02 02:43:09,114,2462,704859558691414016,en,612,Twitter for iPhon,10,10,a,None,None,pupper,None,pug,0.284428,True,Wednesday
1339,2016-03-02 01:56:53,80,5594,704847917308362754,en,1727,Twitter for iPhon,12,10,None,None,None,None,None,golden_retriever,0.85724,True,Wednesday
1340,2016-03-02 00:05:17,137,2906,704819833553219584,en,1136,Twitter for iPhon,7,10,Chesterson,None,None,None,None,guinea_pig,0.994776,False,Wednesday
1341,2016-03-01 20:11:59,139,7283,704761120771465216,en,3257,Twitter for iPhon,13,10,None,None,None,pupper,None,Siamese_cat,0.202294,False,Tuesday
1342,2016-03-01 02:53:32,92,3212,704499785726889984,en,1124,Twitter for iPhon,12,10,None,None,None,None,None,Chihuahua,0.376541,True,Tuesday
1343,2016-03-01 02:19:31,18,840,704491224099647488,es,97,Twitter for iPhon,13,10,None,None,None,None,None,,,,Tuesday
1344,2016-03-01 01:36:14,139,3723,704480331685040129,en,1197,Twitter for iPhon,11,10,Lucia,None,None,None,None,Samoyed,0.979206,True,Tuesday
1345,2016-02-29 17:56:32,121,8804,704364645503647744,en,3999,Twitter for iPhon,12,10,Bisquick,None,None,None,None,Pembroke,0.980695,True,Monday
1346,2016-02-29 16:47:42,139,1729,704347321748819968,en,393,Twitter for iPhon,10,10,Ralphson,None,None,pupper,None,teddy,0.23337800000000006,False,Monday
1347,2016-02-29 02:40:23,87,1653,704134088924532736,en,519,Vine - Make a Scen,12,10,None,None,None,pupper,None,,,,Monday
1348,2016-02-29 01:17:46,140,2031,704113298707505153,en,629,Twitter for iPhon,8,10,Stanley,None,None,None,None,otter,0.945537,False,Monday
1349,2016-02-28 21:25:30,82,3201,704054845121142784,en,1028,Twitter for iPhon,60,10,a,None,None,None,None,Great_Pyrenees,0.6679390000000001,True,Sunday
1350,2016-02-28 02:50:28,63,2020,703774238772166656,en,526,Twitter for iPhon,10,10,None,None,None,None,None,Labrador_retriever,0.990119,True,Sunday
1351,2016-02-28 02:29:55,128,3621,703769065844768768,en,1276,Twitter for iPhon,10,10,None,None,None,None,None,boxer,0.838994,True,Sunday
1352,2016-02-27 17:24:05,135,2853,703631701117943808,en,772,Twitter for iPhon,11,10,Bella,None,None,None,None,window_shade,0.909533,False,Saturday
1353,2016-02-27 16:03:45,140,4229,703611486317502464,en,1709,Twitter for iPhon,10,10,Scooter,None,None,pupper,None,Pembroke,0.756441,True,Saturday
1354,2016-02-27 03:42:44,135,4162,703425003149250560,en,1559,Twitter for iPhon,9,10,None,None,None,None,None,miniature_pinscher,0.292866,True,Saturday
1355,2016-02-27 02:32:12,76,2685,703407252292673536,en,786,Twitter for iPhon,10,10,None,None,None,pupper,None,doormat,0.201058,False,Saturday
1356,2016-02-27 00:55:11,111,3837,703382836347330562,en,1285,Twitter for iPhon,12,10,Charlie,None,None,None,None,golden_retriever,0.945664,True,Saturday
1357,2016-02-26 23:10:06,134,2085,703356393781329922,en,429,Twitter for iPhon,9,10,Socks,None,None,None,None,Border_collie,0.894842,True,Friday
1358,2016-02-26 17:20:56,65,2152,703268521220972544,en,618,Twitter for iPhon,12,10,None,None,None,pupper,None,wool,0.5254340000000001,False,Friday
1359,2016-02-26 04:48:02,139,8064,703079050210877440,en,3494,Twitter for iPhon,11,10,a,None,None,None,None,Pembroke,0.778503,True,Friday
1360,2016-02-26 02:20:37,125,28996,703041949650034688,en,14198,Twitter for iPhon,10,10,an,None,None,None,None,hippopotamus,0.581403,False,Friday
1361,2016-02-25 19:04:13,137,2825,702932127499816960,en,811,Twitter for iPhon,6,10,Chip,None,None,None,None,wallaby,0.41071,False,Thursday
1362,2016-02-25 16:53:11,119,1772,702899151802126337,en,509,Vine - Make a Scen,12,10,Luna,None,None,None,None,,,,Thursday
1363,2016-02-25 02:42:00,88,3516,702684942141153280,en,1215,Twitter for iPhon,11,10,Lucy,None,None,None,None,golden_retriever,0.514085,True,Thursday
1364,2016-02-25 01:47:04,148,2398,702671118226825216,en,634,Twitter for iPhon,10,10,Rambo,None,None,None,None,bloodhound,0.381227,True,Thursday
1365,2016-02-24 20:56:55,132,11332,702598099714314240,en,3712,Twitter for iPhon,11,10,Sansa,None,None,pupper,None,kelpie,0.219179,True,Wednesday
1366,2016-02-24 17:04:07,136,3134,702539513671897089,en,1091,Twitter for iPhon,12,10,a,None,None,None,None,Pomeranian,0.714367,True,Wednesday
1367,2016-02-24 03:21:41,103,3491,702332542343577600,en,1755,Vine - Make a Scen,13,10,Rudy,None,None,None,None,,,,Wednesday
1368,2016-02-24 02:36:23,73,3604,702321140488925184,en,1156,Twitter for iPhon,12,10,None,None,None,None,None,West_Highland_white_terrier,0.769159,True,Wednesday
1369,2016-02-23 23:39:59,86,2706,702276748847800320,en,860,Twitter for iPhon,11,10,None,None,None,None,None,Boston_bull,0.697303,True,Tuesday
1370,2016-02-23 19:44:20,112,5268,702217446468493312,en,1526,Twitter for iPhon,9,10,None,None,None,None,None,golden_retriever,0.242419,True,Tuesday
1371,2016-02-23 04:06:20,83,3755,701981390485725185,en,1106,Twitter for iPhon,12,10,Fiji,None,None,None,None,Pomeranian,0.491022,True,Tuesday
1372,2016-02-23 02:12:47,140,4167,701952816642965504,en,1149,Twitter for iPhon,11,10,Rilo,None,None,None,None,toy_poodle,0.33170700000000003,True,Tuesday
1373,2016-02-22 21:59:57,115,3905,701889187134500865,en,1558,Twitter for iPhon,11,10,Bilbo,None,None,None,None,French_bulldog,0.902856,True,Monday
1374,2016-02-22 16:27:58,132,3752,701805642395348998,en,1900,Vine - Make a Scen,11,10,None,None,None,pupper,None,,,,Monday
1375,2016-02-22 02:57:08,140,2299,701601587219795968,en,523,Twitter for iPhon,10,10,Coopson,None,None,None,None,Chihuahua,0.993661,True,Monday
1376,2016-02-22 00:53:31,139,3080,701570477911896070,en,1055,Twitter for iPhon,9,10,Yoda,None,None,None,None,Yorkshire_terrier,0.90799,True,Monday
1377,2016-02-21 23:13:01,136,2902,701545186879471618,en,680,Twitter for iPhon,10,10,Millie,None,None,pupper,None,Border_collie,0.280893,True,Sunday
1378,2016-02-21 01:19:47,103,13475,701214700881756160,en,5812,Twitter for iPhon,12,10,None,None,None,None,None,Chihuahua,0.615163,True,Sunday
1379,2016-02-20 03:51:05,138,2437,700890391244103680,en,653,Twitter for iPhon,11,10,Chet,None,None,None,None,white_wolf,0.16656300000000002,False,Saturday
1380,2016-02-20 02:06:50,104,2828,700864154249383937,en,685,Twitter for iPhon,12,10,a,None,None,pupper,None,kuvasz,0.8058569999999999,True,Saturday
1381,2016-02-20 01:00:55,134,2637,700847567345688576,en,558,Twitter for iPhon,10,10,Crouton,None,None,None,None,Rhodesian_ridgeback,0.252514,True,Saturday
1382,2016-02-19 21:39:54,137,2669,700796979434098688,en,1085,Twitter for iPhon,7,10,Daniel,None,None,None,None,tailed_frog,0.652712,False,Friday
1383,2016-02-19 18:24:26,139,25130,700747788515020802,en,10673,Twitter for iPhon,11,10,very,None,None,None,None,Great_Pyrenees,0.481333,True,Friday
1384,2016-02-19 03:11:35,102,2887,700518061187723268,en,915,Twitter for iPhon,10,10,Vincent,None,None,None,None,American_Staffordshire_terrier,0.569501,True,Friday
1385,2016-02-19 02:20:14,86,2487,700505138482569216,en,646,Twitter for iPhon,12,10,Kaia,None,None,None,None,bath_towel,0.449684,False,Friday
1386,2016-02-18 23:28:52,138,4537,700462010979500032,en,2031,Twitter for iPhon,6,10,Murphy,None,None,None,None,hamster,0.678651,False,Thursday
1387,2016-02-18 03:58:39,65,2903,700167517596164096,en,836,Twitter for iPhon,10,10,Dotsy,None,None,None,None,beagle,0.16258499999999998,True,Thursday
1388,2016-02-18 02:54:41,112,2450,700151421916807169,en,754,Twitter for iPhon,11,10,None,None,None,pupper,None,tennis_ball,0.328236,False,Thursday
1389,2016-02-18 02:24:13,140,8282,700143752053182464,en,3129,Twitter for iPhon,10,10,None,None,None,pupper,None,golden_retriever,0.53246,True,Thursday
1390,2016-02-17 21:02:13,138,2890,700062718104104960,en,778,Twitter for iPhon,6,10,Eazy,None,None,None,None,hummingbird,0.180998,False,Wednesday
1391,2016-02-17 18:49:22,138,2262,700029284593901568,en,661,Twitter for iPhon,10,10,Coops,None,None,None,None,West_Highland_white_terrier,0.726571,True,Wednesday
1392,2016-02-17 17:01:14,140,3627,700002074055016451,en,1529,Twitter for iPhon,9,10,Thumas,None,None,None,None,Chihuahua,0.369488,True,Wednesday
1393,2016-02-17 03:45:29,118,3345,699801817392291840,en,1088,Twitter for iPhon,11,10,Cooper,None,None,pupper,None,golden_retriever,0.808978,True,Wednesday
1394,2016-02-17 02:54:04,94,2458,699788877217865730,en,557,Twitter for iPhon,12,10,Nala,None,None,None,None,Border_terrier,0.35506,True,Wednesday
1395,2016-02-17 02:17:19,48,3039,699779630832685056,en,1397,Twitter for iPhon,10,10,None,None,None,None,None,malinois,0.706038,True,Wednesday
1396,2016-02-17 02:02:25,140,2150,699775878809702401,en,690,Twitter for iPhon,11,10,Fillup,None,None,None,None,Dandie_Dinmont,0.271683,True,Wednesday
1397,2016-02-16 20:28:06,140,11252,699691744225525762,en,5174,Twitter for iPhon,5,10,Dave,None,None,None,None,hippopotamus,0.982269,False,Tuesday
1398,2016-02-16 04:15:05,129,6515,699446877801091073,en,2938,Twitter for iPhon,12,10,Archie,None,None,None,None,Pembroke,0.9694,True,Tuesday
1399,2016-02-16 03:25:58,101,2384,699434518667751424,en,577,Twitter for iPhon,12,10,None,None,None,pupper,None,golden_retriever,0.836572,True,Tuesday
1400,2016-02-16 02:42:52,78,1505,699423671849451520,en,383,Twitter for iPhon,10,10,None,None,None,None,None,pug,0.99786,True,Tuesday
1401,2016-02-16 02:04:04,138,2258,699413908797464576,en,688,Twitter for iPhon,11,10,Miley,None,None,None,None,Samoyed,0.517479,True,Tuesday
1402,2016-02-15 23:13:03,139,2053,699370870310113280,en,497,Twitter for iPhon,11,10,Calbert,None,None,None,None,cairn,0.337557,True,Monday
1403,2016-02-15 20:04:36,83,3466,699323444782047232,en,983,Twitter for iPhon,10,10,None,None,None,None,None,Labrador_retriever,0.309696,True,Monday
1404,2016-02-15 04:31:20,139,2451,699088579889332224,en,715,Twitter for iPhon,3,10,Charl,None,None,None,None,mousetrap,0.456186,False,Monday
1405,2016-02-15 03:55:41,117,2677,699079609774645248,en,745,Twitter for iPhon,8,10,Reagan,None,None,None,None,schipperke,0.667324,True,Monday
1406,2016-02-15 03:27:04,52,3296,699072405256409088,en,1325,Twitter for iPhon,12,10,None,None,None,None,None,Shih-Tzu,0.599587,True,Monday
1407,2016-02-15 02:38:53,74,4173,699060279947165696,en,2059,Vine - Make a Scen,12,10,Yukon,None,None,None,None,,,,Monday
1408,2016-02-15 01:05:02,76,2863,699036661657767936,en,1345,Twitter for iPhon,13,10,None,None,None,pupper,None,Chihuahua,0.222943,True,Monday
1409,2016-02-14 21:55:47,91,3701,698989035503689728,en,1113,Twitter for iPhon,13,10,Oliver,None,None,None,None,Norfolk_terrier,0.24634,True,Sunday
1410,2016-02-14 19:35:46,140,2975,698953797952008193,en,1020,Twitter for iPhon,11,10,CeCe,None,None,None,None,Italian_greyhound,0.382378,True,Sunday
1411,2016-02-14 16:33:40,83,2787,698907974262222848,en,699,Twitter for iPhon,10,10,None,None,None,None,None,German_short-haired_pointer,0.983131,True,Sunday
1412,2016-02-14 03:29:49,110,2710,698710712454139905,en,774,Twitter for iPhon,10,10,Cuddles,None,None,None,None,Samoyed,0.329895,True,Sunday
1413,2016-02-14 03:01:06,116,1608,698703483621523456,en,425,Twitter for iPhon,7,10,Rusty,None,None,None,None,Brittany_spaniel,0.931963,True,Sunday
1414,2016-02-13 22:29:29,134,1400,698635131305795584,en,388,Twitter for iPhon,12,10,None,None,None,None,None,Samoyed,0.15846400000000002,True,Saturday
1415,2016-02-13 16:50:04,127,2536,698549713696649216,en,704,Twitter for iPhon,9,10,Claude,None,None,None,None,French_bulldog,0.998544,True,Saturday
1416,2016-02-13 03:59:01,138,2046,698355670425473025,en,516,Twitter for iPhon,10,10,Jessiga,None,None,None,None,pug,0.990191,True,Saturday
1417,2016-02-13 03:05:01,140,2485,698342080612007937,en,1074,Twitter for iPhon,11,10,Maximus,None,None,None,None,boxer,0.8830479999999999,True,Saturday
1418,2016-02-12 21:49:15,130,5214,698262614669991936,en,2268,Twitter for iPhon,11,10,Franklin,None,None,None,None,Italian_greyhound,0.107948,True,Friday
1419,2016-02-12 17:22:12,144,18408,698195409219559425,en,6750,Twitter for iPhon,9,10,Beau,None,None,None,None,Labrador_retriever,0.64369,True,Friday
1420,2016-02-12 16:16:41,140,3084,698178924120031232,en,830,Twitter for iPhon,10,10,Lily,None,None,None,None,Chesapeake_Bay_retriever,0.351868,True,Friday
1421,2016-02-12 04:07:53,80,1665,697995514407682048,en,372,Twitter for iPhon,11,10,None,None,None,None,None,Staffordshire_bullterrier,0.280222,True,Friday
1422,2016-02-12 03:47:39,140,3592,697990423684476929,en,1451,Twitter for iPhon,11,10,Doug,None,None,None,None,Pembroke,0.984783,True,Friday
1423,2016-02-12 00:39:39,126,2638,697943111201378304,en,776,Twitter for iPhon,10,10,Cassie,None,None,None,None,Great_Dane,0.126924,True,Friday
1424,2016-02-11 20:34:41,126,3313,697881462549430272,en,1337,Twitter for iPhon,10,10,Carter,None,None,None,None,washbasin,0.176423,False,Thursday
1425,2016-02-11 03:57:11,124,1909,697630435728322560,en,614,Vine - Make a Scen,8,10,None,None,None,None,None,,,,Thursday
1426,2016-02-11 03:02:54,92,3467,697616773278015490,en,1144,Twitter for iPhon,11,10,None,None,None,pupper,None,Lhasa,0.521931,True,Thursday
1427,2016-02-11 01:42:02,117,3306,697596423848730625,en,1425,Twitter for iPhon,11,10,None,None,None,pupper,None,Shetland_sheepdog,0.621668,True,Thursday
1428,2016-02-11 00:18:49,71,2250,697575480820686848,en,572,Twitter for iPhon,8,10,Ole,None,None,None,None,Siamese_cat,0.256698,False,Thursday
1429,2016-02-10 20:23:19,65,2281,697516214579523584,en,1282,Vine - Make a Scen,9,10,Pherb,None,None,None,None,,,,Wednesday
1430,2016-02-10 18:11:03,140,2662,697482927769255936,en,765,Twitter for iPhon,11,10,Blipson,None,None,None,None,bath_towel,0.110587,False,Wednesday
1431,2016-02-10 16:51:59,92,3748,697463031882764288,en,1552,Twitter for iPhon,44,10,None,None,None,None,None,Labrador_retriever,0.999885,True,Wednesday
1432,2016-02-10 04:06:43,138,5131,697270446429966336,en,2087,Twitter for iPhon,10,10,Bentley,None,None,None,None,toy_poodle,0.880014,True,Wednesday
1433,2016-02-10 03:22:44,123,3611,697259378236399616,en,1136,Twitter for iPhon,8,10,getting,None,None,None,None,Great_Dane,0.999223,True,Wednesday
1434,2016-02-10 03:05:46,137,3316,697255105972801536,en,1315,Twitter for iPhon,10,10,Charlie,None,None,None,None,Great_Dane,0.173989,True,Wednesday
1435,2016-02-10 02:14:42,130,2753,697242256848379904,en,751,Twitter for iPhon,10,10,Oakley,None,None,None,None,grey_fox,0.236031,False,Wednesday
1436,2016-02-09 03:35:31,105,3492,696900204696625153,en,1156,Twitter for iPhon,12,10,Rosie,None,None,None,None,Chihuahua,0.297735,True,Tuesday
1437,2016-02-09 03:14:25,129,2594,696894894812565505,en,758,Twitter for iPhon,9,10,None,None,None,None,None,Appenzeller,0.665628,True,Tuesday
1438,2016-02-09 02:40:05,59,5317,696886256886657024,en,2016,Twitter for iPhon,12,10,None,None,None,None,None,kuvasz,0.383941,True,Tuesday
1439,2016-02-09 02:07:12,129,2689,696877980375769088,en,802,Twitter for iPhon,9,10,Misty,None,None,pupper,None,space_heater,0.20687600000000006,False,Tuesday
1440,2016-02-08 17:58:03,140,1615,696754882863349760,en,396,Twitter for iPhon,10,10,Reptar,None,None,None,None,weasel,0.13783199999999998,False,Monday
1441,2016-02-08 17:17:22,126,2293,696744641916489729,en,1069,Vine - Make a Scen,10,10,Klevin,None,None,None,None,,,,Monday
1442,2016-02-08 15:14:57,117,2613,696713835009417216,en,757,Twitter for iPhon,9,10,Trevith,None,None,pupper,None,car_mirror,0.379797,False,Monday
1443,2016-02-08 02:18:30,47,4274,696518437233913856,en,1887,Twitter for iPhon,10,10,None,None,None,pupper,None,,,,Monday
1444,2016-02-08 00:27:39,101,1339,696490539101908992,en,170,Twitter for iPhon,1,10,None,None,None,None,None,,,,Monday
1445,2016-02-08 00:20:23,46,2788,696488710901260288,en,1166,Twitter for iPhon,12,10,None,None,None,None,None,briard,0.369063,True,Monday
1446,2016-02-07 18:51:43,139,3531,696405997980676096,en,1284,Twitter for iPhon,7,10,Berb,None,None,None,None,borzoi,0.132845,True,Sunday
1447,2016-02-06 22:38:50,124,2125,696100768806522880,en,750,Vine - Make a Scen,10,10,None,None,None,pupper,None,,,,Saturday
1448,2016-02-06 03:50:33,84,3287,695816827381944320,en,1320,Twitter for iPhon,11,10,None,None,None,None,None,Pomeranian,0.382234,True,Saturday
1449,2016-02-06 02:22:53,102,3490,695794761660297217,en,880,Twitter for iPhon,13,10,Wyatt,None,None,None,None,Samoyed,0.962139,True,Saturday
1450,2016-02-06 00:35:13,101,2060,695767669421768709,en,854,Twitter for iPhon,13,10,None,None,None,None,None,soft-coated_wheaten_terrier,0.805139,True,Saturday
1451,2016-02-05 15:27:17,108,5020,695629776980148225,en,2377,Twitter for iPhon,8,10,Calvin,None,None,None,None,Old_English_sheepdog,0.693857,True,Friday
1452,2016-02-05 03:18:42,123,4787,695446424020918272,en,2026,Twitter for iPhon,12,10,None,None,None,None,None,basenji,0.748904,True,Friday
1453,2016-02-05 00:51:51,134,9460,695409464418041856,en,4017,Twitter for iPhon,10,10,Bob,None,None,None,None,pug,0.997445,True,Friday
